Date,Home_Team,Away_Team,Full_Time_Result,Home_Full_Time_Goals,Away_Full_Time_Goals,Home_Shots,Away_Shots,Home_Shots_On_Target,Away_Shots_On_Target,Home_Corners,Away_Corners,Home_Fouls,Away_Fouls,Home_Yellow_Cards,Away_Yellow_Cards,Home_Red_Cards,Away_Red_Cards,Home_Bet365_Odds,Draw_Bet365_Odds,Away_Bet365_Odds,Home_Pinnacle_Odds,Draw_Pinnacle_Odds,Away_Pinnacle_Odds,Season
2019-04-27,Tottenham,West Ham,A,0,1,14,16,4,7,2,7,3,8,0,2,0,0,1.4,5.5,7.5,1.36,5.55,8.95,2018-2019
2019-04-27,Watford,Wolves,A,1,2,10,11,1,4,4,5,10,11,3,2,0,0,2.62,3.3,2.9,2.73,3.26,2.87,2018-2019
2019-04-28,Burnley,Man City,A,0,1,2,25,0,7,0,6,5,7,1,1,0,0,23,9,1.14,18.2,9.44,1.16,2018-2019
2019-04-28,Leicester,Arsenal,H,3,0,24,6,12,1,8,6,13,13,3,1,0,1,2.75,3.6,2.6,2.6,3.65,2.77,2018-2019
2019-04-28,Man United,Chelsea,D,1,1,7,16,5,3,6,6,9,14,3,2,0,0,2.7,3.5,2.7,2.77,3.38,2.76,2018-2019
2019-05-03,Everton,Burnley,H,2,0,20,5,6,1,8,1,8,9,0,2,0,0,1.66,4,5.75,1.71,3.85,5.56,2018-2019
2019-05-04,Bournemouth,Tottenham,H,1,0,20,11,6,5,10,6,11,12,1,5,0,2,4,4,1.9,5.99,4.75,1.54,2018-2019
2019-05-04,Cardiff,Crystal Palace,A,2,3,18,21,8,7,10,5,14,11,0,0,0,0,2.6,3.75,2.7,2.53,3.79,2.75,2018-2019
2019-05-04,Newcastle,Liverpool,A,2,3,14,11,7,4,2,3,10,4,1,1,0,0,9.5,5.25,1.36,9.8,5.56,1.34,2018-2019
2019-05-04,West Ham,Southampton,H,3,0,17,11,6,1,2,7,2,11,1,1,0,0,2.3,3.75,3.1,2.4,3.69,3,2018-2019
2019-05-04,Wolves,Fulham,H,1,0,19,6,6,2,7,1,10,15,1,3,0,0,1.53,4.2,7.5,1.52,4.39,7.01,2018-2019
2019-05-05,Arsenal,Brighton,D,1,1,20,11,8,5,16,3,9,14,5,2,0,0,1.4,5,9,1.27,6.31,12.29,2018-2019
2019-05-05,Chelsea,Watford,H,3,0,19,15,9,3,6,6,6,12,0,1,0,0,1.4,5.25,8,1.31,5.98,10.83,2018-2019
2019-05-05,Huddersfield,Man United,D,1,1,7,23,3,7,3,7,10,10,1,1,0,0,11,6,1.3,9.96,5.76,1.33,2018-2019
2019-05-06,Man City,Leicester,H,1,0,19,7,5,2,11,0,12,5,3,2,0,0,1.12,8.5,17,1.17,9.36,15,2018-2019
2019-05-12,Brighton,Man City,A,1,4,6,20,2,9,2,6,12,8,0,0,0,0,19,8.5,1.16,13.17,7.24,1.22,2018-2019
2019-05-12,Burnley,Arsenal,A,1,3,14,17,5,6,4,5,11,3,5,1,0,0,3.25,3.8,2.2,2.52,3.69,2.8,2018-2019
2019-05-12,Crystal Palace,Bournemouth,H,5,3,17,16,8,8,4,4,11,8,3,0,0,0,1.9,4.2,3.8,1.79,4.4,4.16,2018-2019
2019-05-12,Fulham,Newcastle,A,0,4,16,13,2,6,5,5,6,8,1,0,0,0,2.5,3.6,2.9,2.49,3.55,2.93,2018-2019
2019-05-12,Leicester,Chelsea,D,0,0,9,14,3,4,4,5,9,8,0,1,0,0,2.4,3.75,2.9,2.42,3.63,2.98,2018-2019
2019-05-12,Liverpool,Wolves,H,2,0,13,7,5,2,4,1,3,11,0,2,0,0,1.3,6,11,1.32,5.89,9.48,2018-2019
2019-05-12,Man United,Cardiff,A,0,2,26,13,10,4,11,2,9,6,3,3,0,0,1.28,6.5,11,1.3,6.06,9.71,2018-2019
2019-05-12,Southampton,Huddersfield,D,1,1,10,10,3,3,4,3,8,6,0,1,0,0,1.44,4.75,8.5,1.37,5.36,8.49,2018-2019
2019-05-12,Tottenham,Everton,D,2,2,11,17,3,9,7,4,10,13,0,2,0,0,2.2,3.5,3.5,1.91,3.81,4.15,2018-2019
2019-05-12,Watford,West Ham,A,1,4,17,16,8,9,7,2,10,10,1,0,1,0,2.25,3.75,3.2,2.11,3.86,3.41,2018-2019
