Date,Home_Team,Away_Team,Full_Time_Result,Home_Full_Time_Goals,Away_Full_Time_Goals,Home_Shots,Away_Shots,Home_Shots_On_Target,Away_Shots_On_Target,Home_Corners,Away_Corners,Home_Fouls,Away_Fouls,Home_Yellow_Cards,Away_Yellow_Cards,Home_Red_Cards,Away_Red_Cards,Home_Bet365_Odds,Draw_Bet365_Odds,Away_Bet365_Odds,Home_Pinnacle_Odds,Draw_Pinnacle_Odds,Away_Pinnacle_Odds,Season
2023-05-13,Southampton,Fulham,A,0,2,5,9,1,4,1,8,17,12,2,0,0,0,2.75,3.3,2.5,2.74,3.57,2.65,2022-2023
2023-05-14,Brentford,West Ham,H,2,0,24,4,10,4,7,5,5,5,1,0,0,0,2,3.5,3.6,1.83,3.7,4.79,2022-2023
2023-05-14,Everton,Man City,A,0,3,7,9,3,4,8,6,12,4,1,0,0,0,9,4.75,1.36,8.35,5.27,1.39,2022-2023
2023-05-14,Arsenal,Brighton,A,0,3,14,12,2,6,5,2,13,17,1,2,0,0,1.73,4.2,4.2,1.74,4.39,4.48,2022-2023
2023-05-15,Leicester,Liverpool,A,0,3,4,16,4,5,4,4,11,17,2,1,0,0,5.25,4.33,1.57,4.63,4.27,1.74,2022-2023
2023-05-18,Newcastle,Brighton,H,4,1,22,8,9,2,6,1,17,16,2,4,0,0,2,3.8,3.5,1.8,4.2,4.33,2022-2023
2023-05-20,Tottenham,Brentford,A,1,3,22,11,8,4,8,2,11,9,1,1,0,0,1.83,3.9,4,2.03,3.86,3.69,2022-2023
2023-05-20,Bournemouth,Man United,A,0,1,10,20,4,5,3,6,6,7,1,0,0,0,6,4.75,1.5,7.42,5.39,1.41,2022-2023
2023-05-20,Fulham,Crystal Palace,D,2,2,11,11,4,5,7,4,13,12,3,0,0,0,2.45,3.4,2.9,2.44,3.3,3.24,2022-2023
2023-05-20,Liverpool,Aston Villa,D,1,1,10,6,5,3,9,4,16,13,3,5,0,0,1.45,5,6.25,1.48,5,6.46,2022-2023
2023-05-20,Wolves,Everton,D,1,1,13,19,5,4,1,7,18,10,5,1,0,0,2.75,3.3,2.6,3.24,3.58,2.37,2022-2023
2023-05-20,Nott'm Forest,Arsenal,H,1,0,6,11,2,3,3,6,11,12,3,2,0,0,5.25,4.33,1.57,5.28,4.23,1.66,2022-2023
2023-05-21,West Ham,Leeds,H,3,1,19,12,9,3,9,5,6,11,1,3,0,0,2.4,3.5,2.88,2.74,3.56,2.65,2022-2023
2023-05-21,Brighton,Southampton,H,3,1,26,5,8,1,4,3,8,9,2,5,0,0,1.22,7,11,1.21,7.65,13.5,2022-2023
2023-05-21,Man City,Chelsea,H,1,0,15,13,2,6,5,2,12,9,0,2,0,0,1.25,6,11,1.6,4.2,5.96,2022-2023
2023-05-22,Newcastle,Leicester,D,0,0,23,1,4,1,12,1,9,5,2,0,0,0,1.36,5.5,7,1.33,5.92,9.37,2022-2023
2023-05-24,Brighton,Man City,D,1,1,20,13,7,4,5,1,16,11,2,1,0,0,4,4.33,1.75,3.8,4.24,1.91,2022-2023
2023-05-25,Man United,Chelsea,H,4,1,18,14,9,5,3,4,12,6,1,1,0,0,1.6,4.33,5,1.55,4.39,6.53,2022-2023
2023-05-28,Arsenal,Wolves,H,5,0,14,6,8,0,8,4,8,11,0,0,0,0,1.36,5.25,8,1.28,6.28,9.77,2022-2023
2023-05-28,Aston Villa,Brighton,H,2,1,12,8,5,4,4,3,15,16,4,4,0,0,2,3.6,3.5,1.88,4.07,3.95,2022-2023
2023-05-28,Brentford,Man City,H,1,0,11,17,4,3,3,4,12,8,4,0,0,0,3.8,4,1.83,3.46,3.66,2.25,2022-2023
2023-05-28,Chelsea,Newcastle,D,1,1,22,13,5,4,10,3,9,11,0,0,0,0,2.9,3.5,2.38,2.76,3.82,2.48,2022-2023
2023-05-28,Crystal Palace,Nott'm Forest,D,1,1,16,7,4,4,5,4,9,13,0,2,0,0,1.67,4,5,1.62,4.19,5.75,2022-2023
2023-05-28,Everton,Bournemouth,H,1,0,13,7,6,2,9,3,11,12,1,3,0,0,1.5,4.5,6.5,1.65,4.26,5.31,2022-2023
2023-05-28,Leeds,Tottenham,A,1,4,19,11,2,7,12,3,7,5,3,0,0,0,2.75,3.8,2.3,2.8,3.95,2.39,2022-2023
2023-05-28,Leicester,West Ham,H,2,1,13,16,4,3,3,5,8,10,1,1,0,0,1.91,3.8,3.6,2.11,4.01,3.29,2022-2023
2023-05-28,Man United,Fulham,H,2,1,21,10,8,3,5,4,14,10,1,2,0,0,1.5,4.33,6,1.49,5.09,6.14,2022-2023
2023-05-28,Southampton,Liverpool,D,4,4,15,30,10,8,2,9,4,10,0,2,0,0,6.5,4.75,1.44,5.77,4.87,1.53,2022-2023
